date,store_id,channel,campaign_name,spend,impressions,clicks,leads
2025-12-24,1,Google Ads,Search - Service,195.73,6310,275,12
2025-12-24,1,Meta Ads,Leads - SUVs,153.3,7083,84,3
2025-12-24,1,TikTok,Awareness - Video,83.26,11465,119,3
2025-12-24,1,Email,Newsletter,31.42,926,39,2
2025-12-24,2,Google Ads,Search - Used Cars,153.98,6246,171,9
2025-12-24,2,Meta Ads,Leads - SUVs,137.48,6790,81,3
2025-12-24,2,TikTok,Leads - Shortform,62.67,9750,63,2
2025-12-24,2,Email,Seasonal Promo,32.76,923,23,1
2025-12-24,3,Google Ads,Search - Brand,161.46,6590,143,7
2025-12-24,3,Meta Ads,Leads - Offers,114.41,6754,113,5
2025-12-24,3,TikTok,Awareness - Video,115.54,9732,130,2
2025-12-24,3,Email,Newsletter,35.51,1002,37,2
2025-12-24,4,Google Ads,Search - Brand,140.27,5257,100,4
2025-12-24,4,Meta Ads,Leads - Offers,80.07,4998,81,2
2025-12-24,4,TikTok,Leads - Shortform,55.59,5408,58,1
2025-12-24,4,Email,Newsletter,24.2,1060,29,1
2025-12-25,1,Google Ads,Search - Service,200.39,4469,102,4
2025-12-25,1,Meta Ads,Leads - SUVs,150.22,8275,110,5
2025-12-25,1,TikTok,Awareness - Video,103.71,9342,122,2
2025-12-25,1,Email,Service Reminder,42.06,1211,30,1
2025-12-25,2,Google Ads,Search - Service,167.26,5058,185,8
2025-12-25,2,Meta Ads,Retargeting,97.07,8164,142,6
2025-12-25,2,TikTok,Awareness - Video,97.23,7607,88,1
2025-12-25,2,Email,Service Reminder,35.94,1000,43,2
2025-12-25,3,Google Ads,Search - Used Cars,160.28,7508,177,10
2025-12-25,3,Meta Ads,Retargeting,171.14,10225,166,6
2025-12-25,3,TikTok,Leads - Shortform,109.06,8551,90,2
2025-12-25,3,Email,Service Reminder,43.47,1509,44,2
2025-12-25,4,Google Ads,Search - Used Cars,161.63,4316,127,8
2025-12-25,4,Meta Ads,Leads - Offers,109.09,4365,54,2
2025-12-25,4,TikTok,Leads - Shortform,65.19,7626,61,2
2025-12-25,4,Email,Seasonal Promo,24.39,642,25,0
2025-12-26,1,Google Ads,Search - Brand,221.46,7079,318,16
2025-12-26,1,Meta Ads,Retargeting,156.07,8300,94,4
2025-12-26,1,TikTok,Leads - Shortform,86.99,11622,113,2
2025-12-26,1,Email,Seasonal Promo,41.57,1349,32,1
2025-12-26,2,Google Ads,Search - Used Cars,178.55,4727,116,7
2025-12-26,2,Meta Ads,Leads - Offers,126.39,4980,44,2
2025-12-26,2,TikTok,Awareness - Video,71.67,8860,115,2
2025-12-26,2,Email,Service Reminder,29.95,1299,26,0
2025-12-26,3,Google Ads,Search - Service,168.09,4659,197,9
2025-12-26,3,Meta Ads,Leads - Offers,129.99,9927,105,5
2025-12-26,3,TikTok,Leads - Shortform,117.98,11102,122,3
2025-12-26,3,Email,Service Reminder,31.79,1156,33,1
2025-12-26,4,Google Ads,Search - Used Cars,157.12,5279,226,10
2025-12-26,4,Meta Ads,Retargeting,85.21,5022,93,4
2025-12-26,4,TikTok,Leads - Shortform,66.61,8522,89,1
2025-12-26,4,Email,Service Reminder,29.75,897,17,0
2025-12-27,1,Google Ads,Search - Brand,214.02,5690,153,8
2025-12-27,1,Meta Ads,Leads - Offers,151.07,6399,66,2
2025-12-27,1,TikTok,Leads - Shortform,104.69,9869,120,4
2025-12-27,1,Email,Seasonal Promo,38.78,1677,57,2
2025-12-27,2,Google Ads,Search - Service,165.27,5233,194,11
2025-12-27,2,Meta Ads,Retargeting,118.96,5751,84,2
2025-12-27,2,TikTok,Awareness - Video,110.15,8235,56,1
2025-12-27,2,Email,Newsletter,47.38,1354,49,0
2025-12-27,3,Google Ads,Search - Used Cars,267.63,7619,243,12
2025-12-27,3,Meta Ads,Retargeting,181.59,11123,90,3
2025-12-27,3,TikTok,Awareness - Video,134.43,9324,71,1
2025-12-27,3,Email,Seasonal Promo,51.72,1426,35,2
2025-12-27,4,Google Ads,Search - Service,196.38,3706,141,6
2025-12-27,4,Meta Ads,Leads - Offers,118.67,8063,66,2
2025-12-27,4,TikTok,Awareness - Video,98.68,8500,95,2
2025-12-27,4,Email,Seasonal Promo,28.71,809,34,1
2025-12-28,1,Google Ads,Search - Brand,226.6,7827,174,9
2025-12-28,1,Meta Ads,Retargeting,134.69,9022,122,5
2025-12-28,1,TikTok,Awareness - Video,94.18,8509,114,2
2025-12-28,1,Email,Service Reminder,36.74,1079,31,1
2025-12-28,2,Google Ads,Search - Service,246.92,4415,197,9
2025-12-28,2,Meta Ads,Leads - Offers,162.11,6674,58,1
2025-12-28,2,TikTok,Leads - Shortform,111.67,8948,59,2
2025-12-28,2,Email,Newsletter,38.76,1543,34,0
2025-12-28,3,Google Ads,Search - Service,227.96,8696,294,16
2025-12-28,3,Meta Ads,Retargeting,189.15,7490,116,3
2025-12-28,3,TikTok,Awareness - Video,103.89,8620,102,3
2025-12-28,3,Email,Seasonal Promo,41.92,1229,26,0
2025-12-28,4,Google Ads,Search - Service,138.15,4601,107,4
2025-12-28,4,Meta Ads,Retargeting,111.5,6138,67,3
2025-12-28,4,TikTok,Leads - Shortform,69.07,7541,86,2
2025-12-28,4,Email,Newsletter,24.71,778,16,0
2025-12-29,1,Google Ads,Search - Used Cars,161.14,6405,200,12
2025-12-29,1,Meta Ads,Leads - SUVs,115.68,8351,156,5
2025-12-29,1,TikTok,Awareness - Video,94.35,7383,84,2
2025-12-29,1,Email,Seasonal Promo,45.96,1344,51,2
2025-12-29,2,Google Ads,Search - Brand,180.92,6017,164,9
2025-12-29,2,Meta Ads,Leads - SUVs,128.8,8660,86,3
2025-12-29,2,TikTok,Awareness - Video,65.3,6556,77,2
2025-12-29,2,Email,Seasonal Promo,40.65,1192,27,0
2025-12-29,3,Google Ads,Search - Brand,153.09,5533,230,16
2025-12-29,3,Meta Ads,Leads - SUVs,181.18,9507,139,7
2025-12-29,3,TikTok,Leads - Shortform,122.56,10784,146,4
2025-12-29,3,Email,Newsletter,34.96,1061,39,0
2025-12-29,4,Google Ads,Search - Service,124.97,4304,136,7
2025-12-29,4,Meta Ads,Retargeting,114.72,4254,48,1
2025-12-29,4,TikTok,Leads - Shortform,80.19,7104,56,2
2025-12-29,4,Email,Seasonal Promo,27.92,911,21,1
2025-12-30,1,Google Ads,Search - Service,165.62,5738,183,8
2025-12-30,1,Meta Ads,Retargeting,162.0,9633,206,9
2025-12-30,1,TikTok,Leads - Shortform,106.04,8350,54,1
2025-12-30,1,Email,Newsletter,36.43,1294,53,2
2025-12-30,2,Google Ads,Search - Used Cars,142.01,6352,261,15
2025-12-30,2,Meta Ads,Leads - SUVs,105.96,5728,75,2
2025-12-30,2,TikTok,Awareness - Video,80.07,11339,84,1
2025-12-30,2,Email,Service Reminder,26.79,1221,27,0
2025-12-30,3,Google Ads,Search - Brand,229.3,5701,133,9
2025-12-30,3,Meta Ads,Retargeting,195.27,10863,158,5
2025-12-30,3,TikTok,Awareness - Video,114.07,9078,103,3
2025-12-30,3,Email,Newsletter,33.49,1331,42,1
2025-12-30,4,Google Ads,Search - Brand,123.88,4592,168,8
2025-12-30,4,Meta Ads,Retargeting,130.65,4490,71,2
2025-12-30,4,TikTok,Leads - Shortform,54.15,5981,51,1
2025-12-30,4,Email,Seasonal Promo,32.75,783,25,0
2025-12-31,1,Google Ads,Search - Used Cars,193.64,6780,231,10
2025-12-31,1,Meta Ads,Retargeting,162.5,9560,202,8
2025-12-31,1,TikTok,Awareness - Video,121.87,11359,136,5
2025-12-31,1,Email,Newsletter,34.62,1488,53,1
2025-12-31,2,Google Ads,Search - Used Cars,180.25,4792,190,12
2025-12-31,2,Meta Ads,Retargeting,141.6,5748,73,2
2025-12-31,2,TikTok,Leads - Shortform,94.35,9296,76,2
2025-12-31,2,Email,Seasonal Promo,42.86,1058,19,0
2025-12-31,3,Google Ads,Search - Brand,188.64,5959,280,15
2025-12-31,3,Meta Ads,Retargeting,135.48,8711,123,3
2025-12-31,3,TikTok,Awareness - Video,119.63,9490,112,2
2025-12-31,3,Email,Newsletter,47.63,1176,31,0
2025-12-31,4,Google Ads,Search - Brand,155.91,4957,140,8
2025-12-31,4,Meta Ads,Leads - Offers,122.02,7399,97,3
2025-12-31,4,TikTok,Awareness - Video,59.4,6433,73,2
2025-12-31,4,Email,Seasonal Promo,32.33,1133,45,2
2026-01-01,1,Google Ads,Search - Used Cars,199.28,6291,141,5
2026-01-01,1,Meta Ads,Leads - Offers,122.9,8953,135,6
2026-01-01,1,TikTok,Awareness - Video,88.34,12070,89,3
2026-01-01,1,Email,Seasonal Promo,29.61,1345,29,0
2026-01-01,2,Google Ads,Search - Brand,155.43,6911,187,7
2026-01-01,2,Meta Ads,Leads - SUVs,132.94,9474,78,3
2026-01-01,2,TikTok,Awareness - Video,75.74,7990,65,2
2026-01-01,2,Email,Newsletter,42.06,1454,41,2
2026-01-01,3,Google Ads,Search - Service,186.32,5639,245,14
2026-01-01,3,Meta Ads,Leads - SUVs,171.37,10580,102,4
2026-01-01,3,TikTok,Leads - Shortform,97.88,12348,156,6
2026-01-01,3,Email,Newsletter,36.13,1491,59,1
2026-01-01,4,Google Ads,Search - Brand,143.32,5302,161,8
2026-01-01,4,Meta Ads,Leads - SUVs,87.72,7093,120,6
2026-01-01,4,TikTok,Leads - Shortform,70.23,5880,58,2
2026-01-01,4,Email,Service Reminder,23.79,1066,29,0
2026-01-02,1,Google Ads,Search - Service,225.64,5658,225,9
2026-01-02,1,Meta Ads,Leads - SUVs,145.97,6537,74,3
2026-01-02,1,TikTok,Awareness - Video,92.17,12025,156,3
2026-01-02,1,Email,Newsletter,40.51,1354,45,1
2026-01-02,2,Google Ads,Search - Service,179.4,5552,225,13
2026-01-02,2,Meta Ads,Leads - SUVs,121.78,5874,76,3
2026-01-02,2,TikTok,Awareness - Video,84.25,10072,95,2
2026-01-02,2,Email,Newsletter,30.33,1222,25,0
2026-01-02,3,Google Ads,Search - Brand,160.68,8144,190,7
2026-01-02,3,Meta Ads,Retargeting,170.56,9028,95,4
2026-01-02,3,TikTok,Leads - Shortform,112.85,11194,151,3
2026-01-02,3,Email,Service Reminder,38.55,1327,22,1
2026-01-02,4,Google Ads,Search - Service,172.69,3374,112,7
2026-01-02,4,Meta Ads,Leads - Offers,102.04,4692,51,1
2026-01-02,4,TikTok,Leads - Shortform,63.12,5253,70,1
2026-01-02,4,Email,Newsletter,33.39,1061,19,0
2026-01-03,1,Google Ads,Search - Service,237.25,5200,125,6
2026-01-03,1,Meta Ads,Leads - SUVs,209.25,9407,180,7
2026-01-03,1,TikTok,Leads - Shortform,114.31,12769,159,5
2026-01-03,1,Email,Seasonal Promo,44.9,1723,68,2
2026-01-03,2,Google Ads,Search - Used Cars,186.23,4851,115,7
2026-01-03,2,Meta Ads,Leads - Offers,211.23,9116,85,4
2026-01-03,2,TikTok,Leads - Shortform,134.86,7705,84,2
2026-01-03,2,Email,Newsletter,41.69,1110,26,1
2026-01-03,3,Google Ads,Search - Service,186.9,6672,188,11
2026-01-03,3,Meta Ads,Retargeting,202.89,9350,89,4
2026-01-03,3,TikTok,Leads - Shortform,95.97,10910,134,4
2026-01-03,3,Email,Newsletter,39.07,1767,30,1
2026-01-03,4,Google Ads,Search - Brand,186.45,5825,221,14
2026-01-03,4,Meta Ads,Leads - Offers,138.62,6461,126,4
2026-01-03,4,TikTok,Leads - Shortform,106.85,8176,62,1
2026-01-03,4,Email,Seasonal Promo,39.96,1053,39,1
2026-01-04,1,Google Ads,Search - Brand,199.43,6883,237,12
2026-01-04,1,Meta Ads,Retargeting,189.43,9601,184,9
2026-01-04,1,TikTok,Awareness - Video,97.87,8563,56,1
2026-01-04,1,Email,Seasonal Promo,56.66,1369,44,2
2026-01-04,2,Google Ads,Search - Used Cars,220.93,8013,319,16
2026-01-04,2,Meta Ads,Leads - SUVs,136.08,6573,92,4
2026-01-04,2,TikTok,Awareness - Video,113.04,11702,76,1
2026-01-04,2,Email,Service Reminder,41.57,1458,35,2
2026-01-04,3,Google Ads,Search - Service,240.17,8142,336,14
2026-01-04,3,Meta Ads,Leads - Offers,202.85,8694,157,8
2026-01-04,3,TikTok,Leads - Shortform,112.61,13148,81,2
2026-01-04,3,Email,Service Reminder,44.03,1405,48,1
2026-01-04,4,Google Ads,Search - Brand,161.96,6535,169,8
2026-01-04,4,Meta Ads,Leads - Offers,132.6,9179,103,5
2026-01-04,4,TikTok,Awareness - Video,111.01,11286,90,3
2026-01-04,4,Email,Seasonal Promo,39.9,912,28,0
2026-01-05,1,Google Ads,Search - Service,176.15,5496,190,8
2026-01-05,1,Meta Ads,Leads - SUVs,136.89,9553,110,5
2026-01-05,1,TikTok,Awareness - Video,103.86,11456,131,2
2026-01-05,1,Email,Newsletter,50.25,1256,44,1
2026-01-05,2,Google Ads,Search - Used Cars,182.62,6111,195,8
2026-01-05,2,Meta Ads,Leads - Offers,184.03,9331,185,7
2026-01-05,2,TikTok,Awareness - Video,83.55,10997,128,4
2026-01-05,2,Email,Service Reminder,44.41,1067,41,1
2026-01-05,3,Google Ads,Search - Brand,257.23,7386,166,7
2026-01-05,3,Meta Ads,Retargeting,173.23,9023,165,7
2026-01-05,3,TikTok,Awareness - Video,121.61,9151,116,2
2026-01-05,3,Email,Service Reminder,38.45,1219,32,0
2026-01-05,4,Google Ads,Search - Service,145.72,3325,146,6
2026-01-05,4,Meta Ads,Leads - SUVs,105.2,6839,92,3
2026-01-05,4,TikTok,Awareness - Video,67.85,6776,93,2
2026-01-05,4,Email,Newsletter,36.06,789,31,0
2026-01-06,1,Google Ads,Search - Service,174.21,6072,256,13
2026-01-06,1,Meta Ads,Leads - SUVs,156.29,7183,118,5
2026-01-06,1,TikTok,Leads - Shortform,111.05,13259,165,5
2026-01-06,1,Email,Service Reminder,31.84,1340,40,0
2026-01-06,2,Google Ads,Search - Used Cars,208.91,7452,290,15
2026-01-06,2,Meta Ads,Leads - SUVs,147.8,8372,159,7
2026-01-06,2,TikTok,Awareness - Video,111.53,8201,94,3
2026-01-06,2,Email,Newsletter,32.11,1036,36,0
2026-01-06,3,Google Ads,Search - Brand,235.35,5425,239,10
2026-01-06,3,Meta Ads,Leads - Offers,134.58,6610,122,5
2026-01-06,3,TikTok,Awareness - Video,105.64,13357,163,5
2026-01-06,3,Email,Newsletter,39.49,1494,41,0
2026-01-06,4,Google Ads,Search - Used Cars,133.15,4307,78,3
2026-01-06,4,Meta Ads,Leads - Offers,143.14,7919,109,4
2026-01-06,4,TikTok,Leads - Shortform,91.38,8223,87,1
2026-01-06,4,Email,Service Reminder,32.36,943,41,1
2026-01-07,1,Google Ads,Search - Service,170.07,7387,292,16
2026-01-07,1,Meta Ads,Leads - Offers,184.25,8684,149,7
2026-01-07,1,TikTok,Leads - Shortform,82.04,13025,147,3
2026-01-07,1,Email,Newsletter,48.01,1624,36,1
2026-01-07,2,Google Ads,Search - Service,150.47,5236,127,8
2026-01-07,2,Meta Ads,Leads - SUVs,181.93,8396,167,5
2026-01-07,2,TikTok,Leads - Shortform,115.47,10473,111,2
2026-01-07,2,Email,Seasonal Promo,37.28,1314,40,1
2026-01-07,3,Google Ads,Search - Service,172.75,7947,149,8
2026-01-07,3,Meta Ads,Leads - SUVs,149.73,8572,91,4
2026-01-07,3,TikTok,Leads - Shortform,117.11,8695,108,3
2026-01-07,3,Email,Newsletter,37.63,1414,37,1
2026-01-07,4,Google Ads,Search - Used Cars,191.08,3409,86,4
2026-01-07,4,Meta Ads,Leads - Offers,101.49,7875,100,4
2026-01-07,4,TikTok,Awareness - Video,71.65,5826,52,2
2026-01-07,4,Email,Seasonal Promo,33.57,1035,19,0
2026-01-08,1,Google Ads,Search - Brand,182.23,8197,326,15
2026-01-08,1,Meta Ads,Leads - Offers,128.32,11035,122,6
2026-01-08,1,TikTok,Awareness - Video,120.65,11466,145,5
2026-01-08,1,Email,Service Reminder,51.14,1082,22,1
2026-01-08,2,Google Ads,Search - Used Cars,172.09,5040,164,7
2026-01-08,2,Meta Ads,Leads - SUVs,180.1,6827,111,5
2026-01-08,2,TikTok,Awareness - Video,82.46,8565,51,1
2026-01-08,2,Email,Seasonal Promo,33.58,1403,40,2
2026-01-08,3,Google Ads,Search - Brand,184.07,5036,193,8
2026-01-08,3,Meta Ads,Retargeting,163.79,7157,96,3
2026-01-08,3,TikTok,Leads - Shortform,117.73,8529,78,1
2026-01-08,3,Email,Seasonal Promo,49.29,1561,60,2
2026-01-08,4,Google Ads,Search - Used Cars,150.53,4196,88,4
2026-01-08,4,Meta Ads,Leads - SUVs,108.77,7966,124,5
2026-01-08,4,TikTok,Leads - Shortform,83.26,5913,41,0
2026-01-08,4,Email,Service Reminder,36.04,866,19,0
2026-01-09,1,Google Ads,Search - Used Cars,178.9,4549,189,12
2026-01-09,1,Meta Ads,Leads - SUVs,154.39,6825,106,5
2026-01-09,1,TikTok,Leads - Shortform,114.27,9359,94,2
2026-01-09,1,Email,Service Reminder,47.95,1190,48,2
2026-01-09,2,Google Ads,Search - Brand,233.89,6400,265,13
2026-01-09,2,Meta Ads,Leads - Offers,133.34,8225,114,5
2026-01-09,2,TikTok,Awareness - Video,93.08,6879,96,3
2026-01-09,2,Email,Seasonal Promo,43.21,1372,24,1
2026-01-09,3,Google Ads,Search - Service,238.7,7499,226,11
2026-01-09,3,Meta Ads,Leads - SUVs,138.03,6820,97,4
2026-01-09,3,TikTok,Leads - Shortform,124.76,13929,157,4
2026-01-09,3,Email,Seasonal Promo,35.89,1721,56,2
2026-01-09,4,Google Ads,Search - Used Cars,174.5,3451,108,5
2026-01-09,4,Meta Ads,Retargeting,94.5,5184,62,3
2026-01-09,4,TikTok,Awareness - Video,67.9,9135,87,2
2026-01-09,4,Email,Seasonal Promo,23.98,1111,22,0
2026-01-10,1,Google Ads,Search - Service,219.36,5506,181,10
2026-01-10,1,Meta Ads,Leads - Offers,153.8,7581,90,4
2026-01-10,1,TikTok,Leads - Shortform,129.38,10560,101,2
2026-01-10,1,Email,Newsletter,46.58,1265,47,2
2026-01-10,2,Google Ads,Search - Service,239.43,6355,210,9
2026-01-10,2,Meta Ads,Leads - SUVs,187.79,9443,147,4
2026-01-10,2,TikTok,Leads - Shortform,104.7,11911,101,1
2026-01-10,2,Email,Seasonal Promo,51.19,1617,59,1
2026-01-10,3,Google Ads,Search - Service,271.03,8047,248,12
2026-01-10,3,Meta Ads,Retargeting,245.59,9814,194,5
2026-01-10,3,TikTok,Awareness - Video,132.7,14170,156,5
2026-01-10,3,Email,Service Reminder,42.19,1849,58,2
2026-01-10,4,Google Ads,Search - Brand,164.32,6414,235,11
2026-01-10,4,Meta Ads,Retargeting,158.46,8112,108,5
2026-01-10,4,TikTok,Awareness - Video,80.31,8953,66,2
2026-01-10,4,Email,Service Reminder,33.21,853,20,1
2026-01-11,1,Google Ads,Search - Used Cars,195.01,8482,186,7
2026-01-11,1,Meta Ads,Leads - SUVs,212.03,9529,149,6
2026-01-11,1,TikTok,Leads - Shortform,136.59,13354,178,4
2026-01-11,1,Email,Seasonal Promo,57.45,1894,29,0
2026-01-11,2,Google Ads,Search - Used Cars,167.83,8086,213,8
2026-01-11,2,Meta Ads,Leads - SUVs,140.25,8435,132,5
2026-01-11,2,TikTok,Awareness - Video,106.12,8282,110,3
2026-01-11,2,Email,Service Reminder,43.38,1596,58,1
2026-01-11,3,Google Ads,Search - Used Cars,251.58,9593,235,11
2026-01-11,3,Meta Ads,Retargeting,156.5,13166,245,7
2026-01-11,3,TikTok,Awareness - Video,102.62,13951,138,5
2026-01-11,3,Email,Service Reminder,52.99,1336,45,1
2026-01-11,4,Google Ads,Search - Brand,141.35,4955,154,8
2026-01-11,4,Meta Ads,Leads - Offers,170.14,8014,113,3
2026-01-11,4,TikTok,Leads - Shortform,72.51,7403,89,2
2026-01-11,4,Email,Service Reminder,31.86,1068,46,1
2026-01-12,1,Google Ads,Search - Service,206.17,8069,295,15
2026-01-12,1,Meta Ads,Retargeting,138.06,9940,119,4
2026-01-12,1,TikTok,Awareness - Video,117.54,11673,99,3
2026-01-12,1,Email,Service Reminder,32.11,1332,31,1
2026-01-12,2,Google Ads,Search - Used Cars,169.3,5899,110,6
2026-01-12,2,Meta Ads,Leads - Offers,124.59,7101,106,3
2026-01-12,2,TikTok,Awareness - Video,115.46,7044,81,2
2026-01-12,2,Email,Seasonal Promo,29.73,1207,35,2
2026-01-12,3,Google Ads,Search - Used Cars,260.33,5660,108,4
2026-01-12,3,Meta Ads,Leads - Offers,187.14,7393,72,3
2026-01-12,3,TikTok,Leads - Shortform,87.61,10183,138,2
2026-01-12,3,Email,Service Reminder,45.9,1365,60,2
2026-01-12,4,Google Ads,Search - Used Cars,167.05,4630,144,6
2026-01-12,4,Meta Ads,Retargeting,112.68,7772,109,5
2026-01-12,4,TikTok,Leads - Shortform,67.19,6418,62,1
2026-01-12,4,Email,Seasonal Promo,23.64,1141,35,0
2026-01-13,1,Google Ads,Search - Brand,184.08,4804,140,5
2026-01-13,1,Meta Ads,Leads - SUVs,156.69,10383,169,8
2026-01-13,1,TikTok,Leads - Shortform,91.45,11548,88,2
2026-01-13,1,Email,Seasonal Promo,38.77,1265,20,0
2026-01-13,2,Google Ads,Search - Service,158.53,4327,162,10
2026-01-13,2,Meta Ads,Retargeting,145.64,9781,146,4
2026-01-13,2,TikTok,Awareness - Video,99.93,9763,97,3
2026-01-13,2,Email,Seasonal Promo,28.0,1068,36,0
2026-01-13,3,Google Ads,Search - Brand,204.13,5974,264,11
2026-01-13,3,Meta Ads,Leads - Offers,150.24,6783,94,3
2026-01-13,3,TikTok,Awareness - Video,98.89,8936,54,2
2026-01-13,3,Email,Seasonal Promo,36.79,1317,32,0
2026-01-13,4,Google Ads,Search - Used Cars,174.51,5617,238,12
2026-01-13,4,Meta Ads,Leads - Offers,101.18,7372,135,6
2026-01-13,4,TikTok,Awareness - Video,69.39,8933,104,3
2026-01-13,4,Email,Newsletter,36.01,912,19,0
2026-01-14,1,Google Ads,Search - Service,162.97,6826,124,6
2026-01-14,1,Meta Ads,Retargeting,188.82,9480,89,3
2026-01-14,1,TikTok,Leads - Shortform,85.83,12355,83,2
2026-01-14,1,Email,Newsletter,43.31,1278,56,2
2026-01-14,2,Google Ads,Search - Used Cars,174.36,5990,211,10
2026-01-14,2,Meta Ads,Leads - Offers,138.28,6793,71,3
2026-01-14,2,TikTok,Awareness - Video,109.56,9210,74,2
2026-01-14,2,Email,Service Reminder,34.55,1293,30,1
2026-01-14,3,Google Ads,Search - Used Cars,170.2,5279,142,7
2026-01-14,3,Meta Ads,Leads - SUVs,154.45,8562,109,5
2026-01-14,3,TikTok,Awareness - Video,100.42,13067,104,4
2026-01-14,3,Email,Seasonal Promo,37.19,1117,49,2
2026-01-14,4,Google Ads,Search - Used Cars,148.72,4778,103,6
2026-01-14,4,Meta Ads,Retargeting,130.44,5289,85,4
2026-01-14,4,TikTok,Awareness - Video,57.96,6323,48,1
2026-01-14,4,Email,Seasonal Promo,28.72,984,43,2
2026-01-15,1,Google Ads,Search - Brand,216.13,7396,263,11
2026-01-15,1,Meta Ads,Leads - Offers,116.46,8519,156,4
2026-01-15,1,TikTok,Leads - Shortform,83.22,9766,101,3
2026-01-15,1,Email,Service Reminder,29.56,1561,35,1
2026-01-15,2,Google Ads,Search - Service,161.33,4172,97,6
2026-01-15,2,Meta Ads,Retargeting,149.63,8297,94,3
2026-01-15,2,TikTok,Awareness - Video,77.84,10479,69,1
2026-01-15,2,Email,Seasonal Promo,29.44,1098,47,1
2026-01-15,3,Google Ads,Search - Service,184.19,6560,276,15
2026-01-15,3,Meta Ads,Leads - Offers,138.99,8620,118,5
2026-01-15,3,TikTok,Leads - Shortform,122.81,10064,63,2
2026-01-15,3,Email,Newsletter,42.9,1529,24,0
2026-01-15,4,Google Ads,Search - Service,179.18,4458,99,6
2026-01-15,4,Meta Ads,Retargeting,93.57,6634,78,2
2026-01-15,4,TikTok,Awareness - Video,70.69,5873,49,1
2026-01-15,4,Email,Service Reminder,29.0,873,34,0
2026-01-16,1,Google Ads,Search - Brand,219.03,6035,236,13
2026-01-16,1,Meta Ads,Leads - Offers,155.48,8586,84,3
2026-01-16,1,TikTok,Leads - Shortform,73.43,7336,54,2
2026-01-16,1,Email,Service Reminder,43.17,1470,36,0
2026-01-16,2,Google Ads,Search - Used Cars,189.93,6767,205,12
2026-01-16,2,Meta Ads,Leads - Offers,126.32,6567,92,4
2026-01-16,2,TikTok,Awareness - Video,81.8,9852,90,3
2026-01-16,2,Email,Seasonal Promo,35.28,1037,24,1
2026-01-16,3,Google Ads,Search - Brand,217.61,5908,112,7
2026-01-16,3,Meta Ads,Leads - SUVs,161.18,8607,111,4
2026-01-16,3,TikTok,Awareness - Video,82.4,8571,98,3
2026-01-16,3,Email,Service Reminder,42.0,1484,53,3
2026-01-16,4,Google Ads,Search - Brand,134.17,5363,118,7
2026-01-16,4,Meta Ads,Retargeting,115.4,7629,135,4
2026-01-16,4,TikTok,Awareness - Video,77.91,6307,74,2
2026-01-16,4,Email,Newsletter,25.9,1087,38,1
2026-01-17,1,Google Ads,Search - Service,166.01,8335,310,16
2026-01-17,1,Meta Ads,Retargeting,141.25,8284,137,6
2026-01-17,1,TikTok,Leads - Shortform,113.83,7891,78,2
2026-01-17,1,Email,Service Reminder,33.76,1446,35,1
2026-01-17,2,Google Ads,Search - Service,244.56,6440,208,11
2026-01-17,2,Meta Ads,Leads - SUVs,193.63,10674,178,9
2026-01-17,2,TikTok,Awareness - Video,96.21,10115,118,3
2026-01-17,2,Email,Seasonal Promo,45.65,1581,34,0
2026-01-17,3,Google Ads,Search - Service,220.5,8791,345,17
2026-01-17,3,Meta Ads,Retargeting,160.9,10927,177,8
2026-01-17,3,TikTok,Leads - Shortform,112.31,13954,128,2
2026-01-17,3,Email,Seasonal Promo,40.73,1560,47,0
2026-01-17,4,Google Ads,Search - Brand,144.19,5684,253,10
2026-01-17,4,Meta Ads,Leads - Offers,131.83,8473,107,5
2026-01-17,4,TikTok,Leads - Shortform,74.5,9203,115,2
2026-01-17,4,Email,Newsletter,33.08,1207,20,0
2026-01-18,1,Google Ads,Search - Brand,162.98,5499,159,7
2026-01-18,1,Meta Ads,Leads - SUVs,147.97,6467,125,4
2026-01-18,1,TikTok,Leads - Shortform,85.33,11212,130,3
2026-01-18,1,Email,Seasonal Promo,37.06,1606,24,0
2026-01-18,2,Google Ads,Search - Service,154.41,6241,201,10
2026-01-18,2,Meta Ads,Retargeting,186.47,6132,100,3
2026-01-18,2,TikTok,Awareness - Video,121.75,11345,139,5
2026-01-18,2,Email,Service Reminder,44.2,1565,66,2
2026-01-18,3,Google Ads,Search - Service,223.52,8082,200,11
2026-01-18,3,Meta Ads,Retargeting,206.82,7731,141,4
2026-01-18,3,TikTok,Awareness - Video,93.19,14187,134,2
2026-01-18,3,Email,Service Reminder,51.66,1279,26,1
2026-01-18,4,Google Ads,Search - Used Cars,185.05,5963,249,11
2026-01-18,4,Meta Ads,Leads - Offers,154.96,4787,86,3
2026-01-18,4,TikTok,Awareness - Video,77.45,6754,72,2
2026-01-18,4,Email,Newsletter,37.92,1090,23,0
2026-01-19,1,Google Ads,Search - Used Cars,167.93,5567,124,6
2026-01-19,1,Meta Ads,Retargeting,119.22,7153,95,4
2026-01-19,1,TikTok,Awareness - Video,90.3,11568,79,2
2026-01-19,1,Email,Seasonal Promo,41.28,1388,24,1
2026-01-19,2,Google Ads,Search - Brand,178.11,4922,113,6
2026-01-19,2,Meta Ads,Retargeting,104.77,7458,139,4
2026-01-19,2,TikTok,Leads - Shortform,72.73,9104,108,2
2026-01-19,2,Email,Seasonal Promo,38.05,1271,38,1
